"Country","Language Name","Language Code","Classification","Family","Is ISO Recognized","Is Sign Language","1st Language Pop","Language Vitality","Alternate Names","GRN Numbers","Varieties (ROLV)","Continent","Country Code","Is Remaining V2025 Need"
"India","Koli, Wadiyari [kxp]","kxp","Indo-European, Indo-Iranian, Indo-Aryan, Intermediate Divisions, Western, Gujarati","Indo-European","Yes","No","590","5 - Developing","Mayvasi Koli (PK, L)Wadaria (IN, L)Wadaria (PK, L)Wadhiara (IN, L)Wadhiara (PK, L)Wadiyara (IN, L)Wadiyara (PK, L)Wadiyara Koli (IN, L)Wadiyara Koli (PK, L)Wadiyari (IN, L)Wadiyari (PK, L)","Koli, Wadiyara: Tharadari Koli (3558, GRN rec: Yes)Koli, Wadiyara: Tharadari Koli (3558, GRN rec: Yes)Koli, Wadiyara (3559, GRN rec: Yes)Koli, Wadiyara (3559, GRN rec: Yes)Koli, Wadiyara: Hasoria Bhil (12154, GRN rec: No)Koli, Wadiyara: Hasoria Bhil (12154, GRN rec: No)Koli, Wadiyara: Hasoria Koli (12155, GRN rec: No)Koli, Wadiyara: Hasoria Koli (12155, GRN rec: No)Koli, Wadiyara: Nairya Koli (12156, GRN rec: No)Koli, Wadiyara: Nairya Koli (12156, GRN rec: No)Koli, Wadiyara: Rardro Bhil (12157, GRN rec: No)Koli, Wadiyara: Rardro Bhil (12157, GRN rec: No)Koli, Wadiyara: Tharadari Bhil (12158, GRN rec: No)Koli, Wadiyara: Tharadari Bhil (12158, GRN rec: No)Koli, Wadiyara: Mewasi (20872, GRN rec: No)Koli, Wadiyara: Mewasi (20872, GRN rec: No)","Tharadari (03558)Hasoria Bhil (12154)Hasoria (12155)Nairya (12156)Rardro Bhil (12157)Tharadari Bhil (12158)Mewasi (20872)","Asia","IN","No"
"India","Kuvi [kxv]","kxv","Dravidian, South-Central, Gondi-Kui, Konda-Kui, Manda-Kui, Kui-Kuvi","Dravidian","Yes","No","176","5 - Developing","Khod (IN, L)Khondh (IN, L)Khondi (IN, L)Kodu (IN, L)Kond (IN, L)Kuvi Kond (IN, L)Kuvinga (IN, L)Kuwi (IN, L)","Kuvi (3074, GRN rec: Yes)Kuvi: Dongria Khond (25778, GRN rec: No)Kuvi: Laxmipur (25779, GRN rec: No)Kuvi: Jatapu (27244, GRN rec: No)Kuvi: Rayagada (29060, GRN rec: No)","Dongria Khond (25778)Laxmipur (25779)Jatapu (27244)Rayagada (29060)","Asia","IN","No"
"India","Kudmali [kyw]","kyw","Indo-European, Indo-Iranian, Indo-Aryan, Outer Languages, Eastern, Bihari","Indo-European","Yes","No","311","6a - Vigorous","Bedia (IN, L)Dharua (IN, L)Khotta (IN, L)Kurmali (IN, L)Kurmali Thar (IN, L)Kurumali (IN, L)","Kudmali (12410, GRN rec: No)","","Asia","IN","No"
"India","Pattani [lae]","lae","Sino-Tibetan, Tibeto-Burman, Western Tibeto-Burman, Bodish, West Himalayish, Kinauri","Sino-Tibetan","Yes","No","16,5","6b - Threatened","Western Pattani (IN, L)Chamba (IN, L)Chamba Lahuli (IN, L)Changsapa Boli (IN, L)Lahuli (IN, L)Manchad (IN, L)Manchati (IN, L)Patni (IN, L)Swangla (IN, L)","Manchet: Patani (2426, GRN rec: Yes)Chamba: Lahouli (3363, GRN rec: Yes)Lahouli Pattani (15555, GRN rec: Yes)Pattani: Central Pattani (15556, GRN rec: No)Pattani: Chamba-Lahuli (15557, GRN rec: No)Pattani: Eastern Pattani (15558, GRN rec: No)","Patani (02426)Lahouli (03363)Central (15556)Chamba-Lahuli (15557)Eastern (15558)","Asia","IN","No"
"India","Tiwa [lax]","lax","Sino-Tibetan, Tibeto-Burman, Sal, Boro-Garo, Boro-Tiwa","Sino-Tibetan","Yes","No","33,9","6b - Threatened","Dowyan (IN, L)Lalung (IN, L)","Tiwa (12715, GRN rec: Yes)Tiwa: Datiyali (20934, GRN rec: No)Tiwa: Hajowali (20935, GRN rec: No)","Datiyali (20934)Hajowali (20935)","Asia","IN","No"
"India","Tinani [lbf]","lbf","Sino-Tibetan, Tibeto-Burman, Western Tibeto-Burman, Bodish, West Himalayish, Kinauri","Sino-Tibetan","Yes","No","12,05","6b - Threatened","Bhotia of Lahul (CN, L)Gondhla (IN, L)Gondla (CN, L)Gondla (IN, L)Lahauli (CN, L)Lahauli (IN, L)Lahouli (CN, L)Lahouli (IN, L)Lahuli (IN, L)Lahuli Tinan (CN, L)Rangloi (CN, L)Rangloi (IN, L)Teenan (IN, L)Tinan Lahuli (IN, L)","Tinani (2425, GRN rec: Yes)Tinani (2425, GRN rec: Yes)Lahouli: Chanali (22364, GRN rec: Yes)Lahouli: Chanali (22364, GRN rec: Yes)","Chanali (22364)","Asia","IN","No"
"India","Ladakhi [lbj]","lbj","Sino-Tibetan, Tibeto-Burman, Western Tibeto-Burman, Bodish, Central Bodish, Western","Sino-Tibetan","Yes","No","15","5 - Developing","Central Ladakhi (IN, L)Lower Ladakhi (IN, L)Sham (IN, L)Shamskat (IN, L)Ladak (IN, L)Ladakh (IN, L)Ladakh Skat (IN, L)Ladaphi (IN, L)Ladhakhi (IN, L)Ladwags (IN, L)","Ladakhi (902, GRN rec: Yes)Ladakhi: Leh (12657, GRN rec: Yes)Ladakhi: Nubra Ladakhi (12658, GRN rec: No)Ladakhi: Shamma (12659, GRN rec: No)","Leh (12657)Nubra (12658)Shamma (12659)","Asia","IN","No"
"India","Lodhi [lbm]","lbm","Indo-European, Indo-Iranian, Indo-Aryan, Outer Languages, Eastern, Bengali-Assamese","Indo-European","Yes","No","139","5 - Developing","Lodha (IN, L)Lodi (IN, L)Lohi (IN, L)Lozi (IN, L)","Lodha: Solapur (6178, GRN rec: Yes)Lodha: Narayangarh (6445, GRN rec: Yes)Lodha (13026, GRN rec: Yes)","Solapur (06178)Narayangarh (06445)","Asia","IN","No"
"India","Lepcha [lep]","lep","Sino-Tibetan, Tibeto-Burman, Central Tibeto-Burman, Lepcha","Sino-Tibetan","Yes","No","52,44","6b - Threatened","Lapcha (BT, L)Lapche (IN, L)Lepcha (NP, L)Nünpa (BT, L)Nünpa (IN, L)Nünpa (NP, L)Róng (BT, L)Róng (IN, L)Róng (NP, L)Rongke (BT, L)Rongke (IN, L)Rongke (NP, L)Róngkup (BT, L)Róngkup (IN, L)Róngkup (NP, L)Rongpa (BT, L)Rongpa (IN, L)Rongpa (NP, L)Róng-ríng (BT, L)Róng-ríng (IN, L)","Lepcha (677, GRN rec: Yes)Lepcha (677, GRN rec: Yes)Lepcha (677, GRN rec: Yes)Lepcha: Ilammu (12880, GRN rec: No)Lepcha: Ilammu (12880, GRN rec: No)Lepcha: Ilammu (12880, GRN rec: No)Lepcha: Rengjongmu (12881, GRN rec: No)Lepcha: Rengjongmu (12881, GRN rec: No)Lepcha: Rengjongmu (12881, GRN rec: No)Lepcha: Tamsangmu (12882, GRN rec: No)Lepcha: Tamsangmu (12882, GRN rec: No)Lepcha: Tamsangmu (12882, GRN rec: No)","Ilammu (12880)Rengjongmu (12881)Tamsangmu (12882)","Asia","IN","No"
"India","Lohar, Lahul [lhl]","lhl","Indo-European, Indo-Iranian, Indo-Aryan, Unclassified","Indo-European","Yes","No","750","6b - Threatened","Garas (IN, L)Lohar (IN, L)","Lohar, Lahul (13036, GRN rec: Yes)","","Asia","IN","No"
"India","Lamkang [lmk]","lmk","Sino-Tibetan, Tibeto-Burman, Kuki-Chin, Northwestern","Sino-Tibetan","Yes","No","10","5 - Developing","Lamkaang (IN, L)Lamkang Naga (IN, L)","Lamkang Naga (4148, GRN rec: Yes)Lamkang (12741, GRN rec: No)","Lamkang (12741)","Asia","IN","No"
"India","Lambadi [lmn]","lmn","Indo-European, Indo-Iranian, Indo-Aryan, Intermediate Divisions, Western, Rajasthani, Unclassified","Indo-European","Yes","No","5,080,000","5 - Developing","Mysore Lamani (IN, L)Telugu Lamani (IN, L)Bangala (IN, L)Banjari (IN, L)Banjori (IN, L)Banjuri (IN, L)Brinjari (IN, L)Gohar-Herkeri (IN, L)Goola (IN, L)Gormati (IN, L)Gurmarti (IN, L)Kora (IN, L)Labhani (IN, L)Labhani Muka (IN, L)Lamadi (IN, L)Lamani (IN, L)Lambani (IN, L)Lambara (IN, L)Lavani (IN, L)Lemadi (IN, L)Lumadale (IN, L)Singali (IN, L)Sugali (IN, L)Sukali (IN, L)Tanda (IN, L)Vanjari (IN, L)Wanji (IN, L)","Lambadi (774, GRN rec: Yes)Bhunjari (856, GRN rec: Yes)Banjari (3909, GRN rec: Yes)Lambadi: Dornakal (4079, GRN rec: Yes)Lambadi: Karnataka Lamani (12729, GRN rec: No)Lambadi: Andhra Pradesh Lamani (18824, GRN rec: No)Lambadi: Maharashtra Lamani (18826, GRN rec: No)","Bhunjari (00856)Banjari (03909)Dornakal (04079)Karnataka Lamani (12729)Andhra Pradesh Lamani (18824)Maharashtra Lamani (18826)","Asia","IN","No"
"India","Lish [lsh]","lsh","Sino-Tibetan, Tibeto-Burman, Central Tibeto-Burman, Kho-Bwa","Sino-Tibetan","Yes","No","2,34","6b - Threatened","Khispi (IN, L)Kishpignag (IN, L)Lish Monpa (IN, L)Lishpa (IN, L)Monpa (IN, L)","Lish (20414, GRN rec: Yes)","","Asia","IN","No"
"India","Mizo [lus]","lus","Sino-Tibetan, Tibeto-Burman, Kuki-Chin, Central, Mizo","Sino-Tibetan","Yes","No","843,75","4 - Educational","Haulngo (MM, L)Duhlian Twang (IN, L)Dulien (IN, L)Hualngo (BD, L)Hualngo (IN, L)Hualngo (MM, L)Ka-Lin-Kaw (MM, L)Le (IN, L)Le (MM, L)Lei (BD, L)Lei (IN, L)Lukhai (IN, L)Lusago (IN, L)Lusai (BD, L)Lusai (IN, L)Lusai (MM, L)Lusei (IN, L)Lushai (BD, L)Lushai (IN, L)Lushai (MM, L)Lushai-Mizo (IN, L)Lushay (MM, L)Lushei (BD, L)Lushei (IN, L)Lushei (MM, L)Lushēi (IN, L)Mizo (MM, L)Mizo Chin (MM, L)Mizo ṭawng (IN, L)Sailau (BD, L)Sailau (IN, L)Whelngo (BD, L)Whelngo (IN, L)Whelngo (MM, L)","Lushai (596, GRN rec: Yes)Lushai (596, GRN rec: Yes)Lushai (596, GRN rec: Yes)Mizo (6170, GRN rec: Yes)Mizo (6170, GRN rec: Yes)Mizo (6170, GRN rec: Yes)Mizo: Hmar (6171, GRN rec: Yes)Mizo: Hmar (6171, GRN rec: Yes)Mizo: Hmar (6171, GRN rec: Yes)Lushai: Dulien (13159, GRN rec: No)Lushai: Dulien (13159, GRN rec: No)Lushai: Dulien (13159, GRN rec: No)Lushai: Fannai (13160, GRN rec: No)Lushai: Fannai (13160, GRN rec: No)Lushai: Fannai (13160, GRN rec: No)Lushai: Ngente (13161, GRN rec: No)Lushai: Ngente (13161, GRN rec: No)Lushai: Ngente (13161, GRN rec: No)Lushai: Tlau (13164, GRN rec: No)Lushai: Tlau (13164, GRN rec: No)Lushai: Tlau (13164, GRN rec: No)Lushai: Hualngo (28191, GRN rec: No)Lushai: Hualngo (28191, GRN rec: No)Lushai: Hualngo (28191, GRN rec: No)","Mizo (06170)Hmar (06171)Dulien (13159)Fannai (13160)Ngente (13161)Tlau (13164)Hualngo (28191)","Asia","IN","No"
"India","Lyngngam [lyg]","lyg","Austro-Asiatic, Mon-Khmer, Northern Mon-Khmer, Khasian","Austro-Asiatic","Yes","No","12,6","6b - Threatened","Ləngngam (BD, L)Ləngngam (IN, L)Lngngam (BD, L)Lngngam (IN, L)Lyngam (BD, L)Lyngam (IN, L)Lyngym (BD, L)Lyngym (IN, L)Megam (BD, L)Megam (IN, L)","Lyngngam (11956, GRN rec: Yes)Lyngngam (11956, GRN rec: Yes)","","Asia","IN","No"
"India","Magahi [mag]","mag","Indo-European, Indo-Iranian, Indo-Aryan, Outer Languages, Eastern, Bihari","Indo-European","Yes","No","20,930,000","6a - Threatened","Khotta (IN, L)Bihari (IN, L)Magadhi (IN, L)Magaya (IN, L)Maghai (IN, L)Maghaya (IN, L)Maghori (IN, L)Magi (IN, L)Magodhi (IN, L)Megahi (IN, L)","Magahi: Central (4739, GRN rec: Yes)Magahi: Central (4739, GRN rec: Yes)Magahi: Northern (13273, GRN rec: Yes)Magahi: Northern (13273, GRN rec: Yes)Magahi: Southern (13274, GRN rec: No)Magahi: Southern (13274, GRN rec: No)Magahi (22814, GRN rec: No)Magahi (22814, GRN rec: No)Magahi: Khortha (25784, GRN rec: No)Magahi: Khortha (25784, GRN rec: No)Magahi: Nepal (27670, GRN rec: No)Magahi: Nepal (27670, GRN rec: No)Magahi: Eastern (29114, GRN rec: No)Magahi: Eastern (29114, GRN rec: No)","Central (04739)Northern (13273)Khortha (25784)Nepal (27670)","Asia","IN","No"
"India","Maithili [mai]","mai","Indo-European, Indo-Iranian, Indo-Aryan, Outer Languages, Eastern, Bihari","Indo-European","Yes","No","16,720,000","2 - Provincial","Purbi Maithili (IN, L)Sotipura (IN, L)Thati (IN, L)Apabhramsa (IN, L)Bihari (IN, L)Bihari (NP, L)Dehati (NP, L)Deshi (NP, L)Maitili (IN, L)Maitili (NP, L)Maitli (IN, L)Maitli (NP, L)Methli (IN, L)Methli (NP, L)Thenthi (NP, L)Tirahutia (IN, L)Tirhuti (IN, L)Tirhutia (IN, L)Tirhutia (NP, L)","Maithili (3521, GRN rec: Yes)Maithili (3521, GRN rec: Yes)Maithili: Thetiya (4932, GRN rec: Yes)Maithili: Thetiya (4932, GRN rec: Yes)Maithili: Bantar (13315, GRN rec: Yes)Maithili: Bantar (13315, GRN rec: Yes)Maithili: Barei (13316, GRN rec: No)Maithili: Barei (13316, GRN rec: No)Maithili: Barmeli (13317, GRN rec: No)Maithili: Barmeli (13317, GRN rec: No)Maithili: Central Colloquial (13318, GRN rec: No)Maithili: Central Colloquial (13318, GRN rec: No)Maithili: Dehati (13319, GRN rec: Yes)Maithili: Dehati (13319, GRN rec: Yes)Maithili: Eastern Maithili (13320, GRN rec: Yes)Maithili: Eastern Maithili (13320, GRN rec: Yes)Maithili: Jolaha (13321, GRN rec: No)Maithili: Jolaha (13321, GRN rec: No)Maithili: Kawar (13322, GRN rec: No)Maithili: Kawar (13322, GRN rec: No)Maithili: Kisan (13323, GRN rec: Yes)Maithili: Kisan (13323, GRN rec: Yes)Maithili: Kyabrat (13324, GRN rec: No)Maithili: Kyabrat (13324, GRN rec: No)Maithili: Makrana (13325, GRN rec: No)Maithili: Makrana (13325, GRN rec: No)Maithili: Musahar (13326, GRN rec: Yes)Maithili: Musahar (13326, GRN rec: Yes)Maithili: Southern Standard (13328, GRN rec: Yes)Maithili: Southern Standard (13328, GRN rec: Yes)Maithili: Western Maithili (13330, GRN rec: Yes)Maithili: Western Maithili (13330, GRN rec: Yes)Maithili: Bajjika (22891, GRN rec: No)Maithili: Bajjika (22891, GRN rec: No)Maithili: Standard (25786, GRN rec: No)Maithili: Standard (25786, GRN rec: No)Maithili: Tirhutia (27667, GRN rec: No)Maithili: Tirhutia (27667, GRN rec: No)","Thetiya (04932)Bantar (13315)Barei (13316)Barmeli (13317)Central Colloquial (13318)Dehati (13319)Eastern (13320)Jolaha (13321)Kawar (13322)Kisan (13323)Kyabrat (13324)Makrana (13325)Musahar (13326)Southern Standard (13328)Western (13330)Bajjika (22891)Standard (25786)Tirhutia (27667)","Asia","IN","No"
"India","Malayalam [mal]","mal","Dravidian, Southern, Tamil-Kannada, Tamil-Kodagu, Tamil-Malayalam, Malayalam","Dravidian","Yes","No","37,825,500","2 - Provincial","Dweep Bhasha (IN, L)Ezhava (IN, L)Jesri (IN, L)Mapilla (IN, L)Alealum (IN, L)Alealum (MM, L)Alealum (SG, L)Malabari (MM, L)Malayal (SG, L)Malayalani (IN, L)Malayalani (MM, L)Malayalani (SG, L)Malayali (IN, L)Malayali (MM, L)Malean (IN, L)Malean (SG, L)Maliyad (IN, L)Maliyad (SG, L)Mallealle (IN, L)Mallealle (SG, L)Malyalam (IN, L)Mopla (IN, L)Mopla (SG, L)","Malayalam (132, GRN rec: Yes)Malayalam (132, GRN rec: Yes)Malayalam: Central Kerala (13467, GRN rec: No)Malayalam: Central Kerala (13467, GRN rec: No)Malayalam: Kayavar (13468, GRN rec: No)Malayalam: Kayavar (13468, GRN rec: No)Malayalam: Malabar (13469, GRN rec: No)Malayalam: Malabar (13469, GRN rec: No)Malayalam: Moplah (13470, GRN rec: Yes)Malayalam: Moplah (13470, GRN rec: Yes)Malayalam: Nagari-Malayalam (13471, GRN rec: No)Malayalam: Nagari-Malayalam (13471, GRN rec: No)Malayalam: Namboodiri (13472, GRN rec: No)Malayalam: Namboodiri (13472, GRN rec: No)Malayalam: Nasrani (13473, GRN rec: No)Malayalam: Nasrani (13473, GRN rec: No)Malayalam: Nayar (13474, GRN rec: No)Malayalam: Nayar (13474, GRN rec: No)Malayalam: North Kerala (13475, GRN rec: No)Malayalam: North Kerala (13475, GRN rec: No)Malayalam: Pulaya (13476, GRN rec: No)Malayalam: Pulaya (13476, GRN rec: No)Malayalam: South Kerala (13477, GRN rec: No)Malayalam: South Kerala (13477, GRN rec: No)Malayalam: Kasargod (25787, GRN rec: No)Malayalam: Kasargod (25787, GRN rec: No)Malayalam: Jeseri (28601, GRN rec: No)Malayalam: Jeseri (28601, GRN rec: No)Malayalam: Tai Bhasha (29658, GRN rec: No)Malayalam: Tai Bhasha (29658, GRN rec: No)Malayalam: Ernad (29759, GRN rec: No)Malayalam: Ernad (29759, GRN rec: No)Malayalam: Jewish (29760, GRN rec: No)Malayalam: Jewish (29760, GRN rec: No)Malayalam: Tiyya (29761, GRN rec: No)Malayalam: Tiyya (29761, GRN rec: No)Malayalam: Nuclear (29979, GRN rec: No)Malayalam: Nuclear (29979, GRN rec: No)Malayalam: Kasargod Malavettuva (30465, GRN rec: No)Malayalam: Kasargod Malavettuva (30465, GRN rec: No)","Central Kerala (13467)Kayavar (13468)Malabar (13469)Moplah (13470)Nagari (13471)Namboodiri (13472)Nasrani (13473)Nayar (13474)North Kerala (13475)Pulaya (13476)South Kerala (13477)Jeseri (28601)Tai Bhasha (29658)Jewish (29760)Tiyya (29761)Nuclear (29979)Kasargod Malavettuva (30465)","Asia","IN","No"
"India","Marathi [mar]","mar","Indo-European, Indo-Iranian, Indo-Aryan, Outer Languages, Southern","Indo-European","Yes","No","83,248,020","2 - Provincial","Maharashtra (IN, L)Maharathi (IN, L)Malhatee (IN, L)Marthi (IN, L)Muruthu (IN, L)","Marathi (38, GRN rec: Yes)Mangada (3578, GRN rec: Yes)Mangela (3736, GRN rec: Yes)Alkari (3912, GRN rec: Yes)Marathi: East Indian (3915, GRN rec: Yes)Marathi: Naikan (4080, GRN rec: Yes)Marathi: Kudubi (4223, GRN rec: Yes)Marathi: Rai (4224, GRN rec: Yes)Marathi: Gawdi of Goa (25789, GRN rec: No)Marathi: Kasargod (25792, GRN rec: No)Marathi: Kosti (25793, GRN rec: No)Marathi: Kudali (25794, GRN rec: No)Marathi: Nagpuri (25795, GRN rec: No)","Mangada (03578)Mangela (03736)Alkari (03912)East Indian (03915)Naikan (04080)Kudubi (04223)Rai (04224)Gawdi of Goa (25789)Kasargod (25792)Kosti (25793)Kudali (25794)Nagpuri (25795)Thanjavuri (31205)","Asia","IN","No"
"India","Manda [mha]","mha","Dravidian, South-Central, Gondi-Kui, Konda-Kui, Manda-Kui, Manda-Pengo","Dravidian","Yes","No","4,04","6b - Threatened","","Manda (19127, GRN rec: No)","","Asia","IN","No"
"India","Digaro-Mishmi [mhu]","mhu","Sino-Tibetan, Tibeto-Burman, Central Tibeto-Burman, Digarish","Sino-Tibetan","Yes","No","44,95","6a - Vigorous","Darang (CN, L)Darang Dengyu (CN, L)Digaro (CN, L)Digaro (IN, L)Digaro Mishmi (CN, L)Digaro Mishmi (IN, L)Digaro-Mishmi (CN, L)Digaru (IN, L)Mishmi (CN, L)Mishmi (IN, L)Taaon (IN, L)Taraon (CN, L)Taraon (IN, L)Tawra (CN, L)Tawra (IN, L)Taying (IN, L)","Digaro-Mishmi (2844, GRN rec: Yes)Digaro-Mishmi (2844, GRN rec: Yes)Degaru (9203, GRN rec: Yes)Degaru (9203, GRN rec: Yes)","Degaru (09203)","Asia","IN","No"
"India","Mandeali [mjl]","mjl","Indo-European, Indo-Iranian, Indo-Aryan, Intermediate Divisions, Western, Pahari, Western Pahari","Indo-European","Yes","No","623","5 - Developing","Mandi (IN, L)Mandiali (IN, L)Mandyali (IN, L)Pahari Mandiyali (IN, L)","Mandiali (2427, GRN rec: Yes)Pahari: Mandalgarhi (4761, GRN rec: Yes)","Mandalgarhi (04761)","Asia","IN","No"
"India","Malankuravan [mjo]","mjo","Dravidian, Unclassified","Dravidian","Yes","No","18,6","6a - Vigorous","Mala Koravan (IN, L)Malaikuravan (IN, L)Malakkuravan (IN, L)Male Kuravan (IN, L)","Malankuravan (13407, GRN rec: No)Malankuravan: Malayadiars (13408, GRN rec: No)","Malayadiars (13408)","Asia","IN","No"
"India","Malapandaram [mjp]","mjp","Dravidian, Southern, Tamil-Kannada, Tamil-Kodagu, Tamil-Malayalam, Malayalam","Dravidian","Yes","No","5,85","6b - Threatened","Hill Pantaram (IN, L)Malapantaram (IN, L)Malepantaram (IN, L)Pandaram Basha (IN, L)","Malapandaram (13409, GRN rec: No)","","Asia","IN","No"
"India","Malaryan [mjq]","mjq","Dravidian, Southern, Tamil-Kannada, Tamil-Kodagu, Tamil-Malayalam, Malayalam","Dravidian","Yes","No","0","9 - Dormant","Arayans (IN, L)Karingal (IN, L)Malai Arayan (IN, L)Malayarayan (IN, L)Malayarayar (IN, L)Male Arayans (IN, L)Maley Arayan (IN, L)Vazhiyammar (IN, L)","Malaryan (13410, GRN rec: No)","","Asia","IN","No"
"India","Malavedan [mjr]","mjr","Dravidian, Southern, Tamil-Kannada, Tamil-Kodagu, Tamil-Malayalam, Malayalam","Dravidian","Yes","No","27","6b - Threatened","Malai Vedan (IN, L)Malavetan (IN, L)Towetan (IN, L)Veda Bhasha (IN, L)Vedans (IN, L)Vettava Bhasha (IN, L)","Malavedan (13413, GRN rec: No)Malavedan: Vetan (13414, GRN rec: No)Malavedan: Vettuvan (13415, GRN rec: No)","Vetan (13414)Vettuvan (13415)","Asia","IN","No"
"India","Sauria Paharia [mjt]","mjt","Dravidian, Northern","Dravidian","Yes","No","242","5 - Developing","Chatgam (IN, L)Malatri (IN, L)Maler (IN, L)Malti (IN, L)Malto (BD, L)Malto (IN, L)Maltu (IN, L)Paharia (BD, L)Râjmahal (IN, L)Rajmahali (IN, L)Sawriya Malto (IN, L)","Malto (896, GRN rec: Yes)Malto (896, GRN rec: Yes)Malto: Paharia (4536, GRN rec: Yes)Malto: Paharia (4536, GRN rec: Yes)Malo: Bangladesh (5017, GRN rec: Yes)Malo: Bangladesh (5017, GRN rec: Yes)Sauria Paharia: Godda (16377, GRN rec: No)Sauria Paharia: Godda (16377, GRN rec: No)Sauria Paharia: Hiranpur (16378, GRN rec: No)Sauria Paharia: Hiranpur (16378, GRN rec: No)Sauria Paharia: Litipara (16379, GRN rec: Yes)Sauria Paharia: Litipara (16379, GRN rec: Yes)Sauria Paharia (18831, GRN rec: No)Sauria Paharia (18831, GRN rec: No)","Malto (00896)Paharia (04536)Bangladesh (05017)Godda (16377)Hiranpur (16378)Litipara (16379)","Asia","IN","No"
"India","Manna-Dora [mju]","mju","Dravidian, South-Central, Telugu","Dravidian","Yes","No","18","8b - Nearly Extinct","","Manna-Dora (13638, GRN rec: No)","","Asia","IN","No"
"India","Mannan [mjv]","mjv","Dravidian, Southern, Tamil-Kannada, Tamil-Kodagu, Tamil-Malayalam","Dravidian","Yes","No","7,85","6b - Threatened","Inavan petch (IN, L)Mannan Pasha (IN, L)Manne (IN, L)Mannyod (IN, L)","Mannan (4049, GRN rec: Yes)","","Asia","IN","No"
"India","Karbi [mjw]","mjw","Sino-Tibetan, Tibeto-Burman, Karbi","Sino-Tibetan","Yes","No","529","5 - Developing","Jynthong (IN, L)Rengkhang (IN, L)Rongkhang (IN, L)Arleng (IN, L)Arleng Alam (IN, L)Karbi Karbak (IN, L)Karbiarlong (IN, L)Manchati (IN, L)Nihang (IN, L)Puta (IN, L)","Karbi (681, GRN rec: Yes)Karbi: Amri (6172, GRN rec: Yes)Karbi: Chingthang (25218, GRN rec: No)Karbi: Rong Kethang (25219, GRN rec: No)Karbi: Mirlong (25796, GRN rec: No)","Amri (06172)Chingthang (25218)Rong Kethang (25219)Mirlong (25796)","Asia","IN","No"
"India","Mahali [mjx]","mjx","Austro-Asiatic, Munda, North Munda, Kherwari, Santali","Austro-Asiatic","Yes","No","33,01","6a - Threatened","Mahili (IN, L)Mahle (BD, L)Mahle (IN, L)Mahli (IN, L)","Mahali (848, GRN rec: Yes)Mahali (848, GRN rec: Yes)Mahali: Bangladesh (5018, GRN rec: Yes)Mahali: Bangladesh (5018, GRN rec: Yes)","Bangladesh (05018)","Asia","IN","No"
"India","Mal Paharia [mkb]","mkb","Indo-European, Indo-Iranian, Indo-Aryan, Outer Languages, Eastern, Bengali-Assamese","Indo-European","Yes","No","51","6b - Threatened","Dehri (IN, L)Mad (IN, L)Mader (IN, L)Mal (IN, L)Mal Pahariya (IN, L)Mal Pahoria (IN, L)Maler (IN, L)Malpaharia (IN, L)Malti (IN, L)Malto (IN, L)Maltu (IN, L)Manlati (IN, L)Mar (IN, L)Mar Paharia of Dumka (IN, L)Marpaharia (IN, L)Maw (IN, L)Mawdo (IN, L)Mawer (IN, L)Mawer Nondi (IN, L)Paharia (IN, L)Parsi (IN, L)","Mal Paharia (13383, GRN rec: Yes)","","Asia","IN","No"
"India","Mawchi [mke]","mke","Indo-European, Indo-Iranian, Indo-Aryan, Intermediate Divisions, Western, Bhil","Indo-European","Yes","No","98,5","5 - Developing","Mauchi (IN, L)Mavchi (IN, L)Mawachi (IN, L)Mawchi Bhil (IN, L)Māwəchī (IN, L)Mowchi (IN, L)","Mauchi (252, GRN rec: Yes)Mawchi: Gamti (13854, GRN rec: No)Mawchi: Padvi (13855, GRN rec: No)","Gamti (13854)Padvi (13855)","Asia","IN","No"
"India","Majhwar [mmj]","mmj","Unclassified","Unclassified","Yes","No","34,3","7 - Shifting","Majhvar (IN, L)Manjhi (IN, L)Manjhia (IN, L)","Majhwar (13341, GRN rec: No)","","Asia","IN","No"
"India","Mukha-Dora [mmk]","mmk","Dravidian, South-Central, Gondi-Kui, Konda-Kui, Konda","Dravidian","Yes","No","29,7","6a - Vigorous","Conta-Reddi (IN, L)Mukha Dhora (IN, L)Nooka Dora (IN, L)Nuka-Dora (IN, L)Reddi (IN, L)Reddi-Dora (IN, L)Riddi (IN, L)","Mukha-Dora (14354, GRN rec: No)","","Asia","IN","No"
