dialect_code,variant_name
26430,Southern Thulung
26430,Thulung: Southern
26432,Central Thulung
26432,Mukli Lwa
26432,Thulung: Central
26433,Seduwa Yamphu
26433,Yamphu: Seduwa
26436,Hedangna Yamphu
26436,Yamphu: Hedangna
26437,Hopi: First Mesa
26438,Hopi: Second Mesa
26439,Hopi: Third Mesa
26441,Iowa-Oto: Missouria
26441,Missouri
26441,Niutaji
26442,Koyukon: Upper
26442,Upper Koyukon
26443,Brule
26443,Lakota: Brulé.
26444,Lushootseed: Sauk-Suiattle
26445,Natchez: Taensa
26446,Downriver Nez Perce
26446,Nez Perce: Downriver
26447,Nez Perce: Upriver
26447,Upriver Nez Perce
26448,"Pomo, Northern: Guidiville"
26449,"Pomo, Northern: Sherwood Valley"
26450,Plains Indian Sign Language: Plains Standard Indian
26450,Plains Standard Indian Sign Language
26451,Southern Lushootseed: Sahewamish
26452,Southern Lushootseed: Skykomish
26453,Isleno
26453,Isleno Spanish
26453,Islenyo
26453,Spanish: Isleño
26454,"Tanana, Upper: Northway"
26455,"Tanana, Upper: Scottie Creek"
26456,"Tanana, Upper: Tetlin"
26457,Tanacross: Healy Lake
26458,Tanacross: Mansfield-Ketchumstuck
26459,Northern Tlingit
26459,Thlinget: Northern
26461,Thlinget: Tongass
26464,Twana: Skokomish
26465,Twana: Quilcene
26466,Northern Unami
26466,Unami: Northern
26467,Southern Unami
26467,Unami: Southern
26468,Unami: Unalachtigo
26469,Clackama
26469,Wasco-Wishram: Clackamas
26471,Cathlamet
26471,Wasco-Wishram: Kathlamet
26472,Wasco-Wishram: Kiksht
26473,Wasco-Wishram: Multnomah
26475,Mohegan-Pequot: Mohegan
26476,Mohegan-Pequot: Montauk
26477,Mohegan-Pequot: Pequot
26478,Southern Valley Yokuts
26478,Yokuts: Tachi
26479,Choinimne
26479,Choynumne
26479,Chulamni
26479,Kings River
26479,Yokuts: Choinumne
26480,Chawchila
26480,Dumna
26480,Northern Valley Yokuts
26480,Yokuts: Chukchansi
26481,Yokuts: Gashowu
26482,Yawelmani
26482,Yokuts: Yowlumne
26483,Southern Lushootseed: Suquamish
26484,Ngarrindjeri: Ramindjeri
26484,Ramindjari
26484,Ramindjerar
26484,Ramingara
26484,Raminyeri
26484,Ramong
26484,Rormear
26484,Tarbanawalun
26484,Wirramu-mejo
26485,Ngarrindjeri
26485,Ngarrindjeri: Ramong
26486,Jaralde
26486,Jarildikald
26486,Lakalinyeri
26486,Ngarrindjeri: Yaraldi
26486,Warawalde
26486,Yalawarre
26486,Yaralde Tingar
26486,Yarilde
26486,Yarildewallin
26486,Yarrildie
26487,Dangani
26487,Kalde
26487,Milmenrura
26487,Ngarrindjeri: Tanganekald
26487,Tangalun
26487,Tanganalun
26487,Tanganarin
26487,Tangane
26487,Tangani
26487,Tanganikald
26487,Tenggi
26487,Thunga
26487,Thungah
26487,Tunga
26488,Birdawulung
26488,Bordawulung
26488,Ngarrindjeri: Portaulun
26488,Pomunda
26488,Pomunfs
26488,Poomunda
26488,Putjin
26488,Warawalda
26488,Warawalde
26488,Welindjeri
26488,Welinyeri
26489,Koraulun
26489,Korowalle
26489,Milang
26489,Ngarrindjeri: Warki
26489,Warkend
26490,"Gbe, Saxwe: Daxe"
26491,"Gbe, Saxwe: Se"
26492,Ditammari: Eastern
26492,Eastern Ditammari
26493,Ditammari: Western
26493,Western Ditammari
26495,Kalanga: Rozvi
26496,Kalanga: Jawunda
26497,Kalanga: Lemba
26497,Remba
26498,Kalanga: Lembethu
26498,Rembethu
26500,Kalanga: Romwei
26500,Romwe
26501,Kalanga: Twamamba
26501,Xwamamba
26503,"Romani, Carpathian: Roman"
26506,Luxembourgish: Areler
26507,Dutch: Antwerps
26509,Antwerp
26509,Flemish Sign Language: Antwerpen
26510,Flemish Sign Language: Limburg
26511,East Flanders
26511,Flemish Sign Language: Oost-Vlaanderen
26512,Flemish Brabant
26512,Flemish Sign Language: Vlaams-Brabant
26513,Flemish Sign Language: West-Vlaanderen
26513,West Flanders
26514,Southern Walloon
26514,Walloon: Southern
26515,Walloon: Western
26515,Western Walloon
26517,Paloor: Ba'ol
26520,Saafi-Saafi: Boukhou
26521,Saafi-Saafi: Diobass
26522,Saafi-Saafi: Sebikotane
26523,Saafi-Saafi: Sindia
26524,Saafi-Saafi: Hasab
26526,Gwichin: Western Canada
26526,Western Canada Gwich'in
26527,Kanembu: Kanuri
26529,Kulfa: Bara
26530,Karang: Mbere
26533,Masalit: Masaltang
26539,Mica
26539,"Witoto, Murui: Mika"
26559,Wojenaka: Juraba
26560,Wojenaka: Samogo
26563,Toura: Guse
26565,Media Lengua: Imbabura Media Lengua
26566,Tigre: Algeden
26567,Tigre: Beni-Amir
26568,Tigre: Dahalik
26569,Tigre: Habab
26570,Tigre: Semhar
26574,Nzeme: Evalue
26580,Kakabe: Kuru-Maninka
26581,Kakabe: Sokotoro
26581,Sokotoro Kakabe
26582,Kakabe: Wure-Maninka
26620,Parachi: Pachaghan
26621,Das
26621,Dzambazi
26621,Gurbetsky
26621,"Romani, Vlax: Gurbet"
26622,"Armenia, Western: Karin"
26622,Erzurum
26623,"Armenia, Western: Homshetsi"
26624,"Armenia, Western: Mus"
26624,Mush
26630,Kikongo: Kisikongo
26630,Koongo: Kisikongo
26631,Cabinda
26631,Ibinda
26631,Kikongo: Kiyombe
26631,Kiwoyo
26631,Koongo: Kiyombe
26631,San Salvador Kongo
26644,"Romani, Balkan: Pazardzik Kalajdzi"
26645,"Romani, Vlax: Ihtiman"
26646,Rundi: Igisoni
26647,Rundi: Ikibo
26648,Rundi: Ikimoso
26648,Urumoso
26649,Rundi: Ikinyabweru
26650,Rundi: Ikiragane
26651,Rundi: Ikiyogoma
26652,Rundi: Ikirundi
26661,Black Spanish
26661,Spanish: Afro-Yungueno
26662,Khengkha: Lower
26662,Lower Kheng
26663,Khengkha: Middle
26663,Middle Kheng
26664,Khengkha: Upper
26664,Upper Kheng
26666,|Auni
26666,|Auo
26666,|Eikusi
26666,|Kusi
26666,Ng|u|ei
26666,Ng|usan
26666,Western ǂHoan
26666,!Xoo: ǂHoan
26667,Kgalagadi: Kgwatheng
26668,Kgalagadi: Khakhae
26670,Kgalagadi: Koma
26671,Kgalagadi: Rhiti
26672,Kgalagadi: Shelala
26673,Gyegwana
26673,Kgalagadi: Siwane
26674,Kgalagadi: Tjhauba
26675,"Romani, Balkan: Khorakhani"
26676,Mongo-Nkundu: Booli
26677,Mongo-Nkundu: Bosaka
26680,Lokalo-Lomela
26680,Mongo-Nkundu: Ikongo
26681,Mongo-Nkundu: Iyembe
26682,Mongo-Nkundu: Lionje
26682,Nsongo
26682,Ntomba
26683,Bosanga-Mbole
26683,Lwankamba
26683,Mangilongo
26683,Mongo-Nkundu: Mbole
26683,Nkengo
26683,Yenge
26683,Yongo
26684,Mongo-Nkundu: Nkole
26685,Mongo-Nkundu: Yamongo
26686,Luba-Kasai: Luluwa
26688,Mangbetu: Aberu
26694,Zimba: South Binja
26695,Mongo-Nkundu: Bokote
26696,Hinterrhein
26696,Romansch: Sutsilvan
26697,Lavrung: Ere
26698,Lavrung: Ergali
26699,Lavrung: Muerzong
26700,Lavrung: Siyaowu
26701,Lavrung: Taiyanghe
26702,Lavrung: Xiaoyili
26703,Lavrung: Yelong
26704,Jingpho: Mengzhi
26708,Portugues brasileiro
26708,Portuguese: Brasileiro
26709,Português continental
26709,Portuguese: Continental
26711,Eastern Voro
26711,Voro: Eastern
26712,Voro: Seto
26713,Voro: Western
26713,Western Voro
26714,Koorete: Middle
26714,Middle Koorete
26715,Koorete: North
26715,North Koorete
26716,Koorete: South
26716,South Koorete
26717,Konso: Duuro
26718,Konso: Fasha
26720,Konso: Karatti
26721,Konso: Kholme
26722,Barun
26722,Baruun
26722,Buldiit
26722,Buldit
26722,Kusgilo
26722,Opo: Modin
26726,Me'en: Banio
26727,Me'en: Koruwo
26732,"Hindi, Fijian: Labasa"
26732,"Hindi, Fiji: Labasa"
26733,"Armenia, Western: Artvin"
26733,Artwin
26734,"Armenia, Western: Hamshen"
26734,"Armenia, Western: Hemshin"
26734,Hamschen
26734,Hamshen
26735,Osetin: Kudar
26735,South Osetin
26737,Spanish: Llanito
26737,Yanito
26738,Judeo-Italian: Corfiote Italkian
26739,"Romani, Balkan: Pyrgos"
26740,"Romani, Balkan: Romancilikanes"
26741,"Romani, Balkan: Sepečides"
26741,Sepeci
26741,Sepečides Romani
26743,"Romani, Balkan: Serres"
26744,Q'eqchi': Alta Verapaz Coban
26746,"Chinese, Min Nan: Chiu Chao"
26749,Filipidzia
26749,"Romani, Vlax: Filipidziai"
26750,"Romani, Vlax: Kalpazea"
26751,"Romani, Vlax: Xandurja"
26758,"Romani, Carpathian: Versend"
26758,Versend Romani
26759,"Romani, Carpathian: Vend"
26759,Vend Romani
26760,"Romani, Carpathian: Gurvari"
26763,Hulaula: Suleimaniyya
26765,Lishana Deni: Shukho
26771,"Kurdish, Southern: Kordali"
26774,"Romani, Vlax: Cerhari"
26775,Lishana Deni: Barashe
26776,Cukurca
26776,Lishana Deni: Challa
26789,Hawraman i Luhon
26789,Hawrami: Hawraman i Luhon
26789,Hawrami:  I Luhon
26790,Hawraman i Taxt
26790,Hawrami: Hawraman i Taxt
26790,Hawrami: I Taxt
26796,Japanese: Zu-zu-ben
26796,日本語:東方言
26797,Kyrgyz: Southern
26797,Southern Kyrgyz
26799,Kuay Mla
26799,Kuay: Mla
26799,Kuy Mlor
26804,Kuay: Kuy May
26804,Kuy Ma'ay
26807,Krung: Brao Tanap
26808,Krung: Lun
26809,Thai Koh Kong
26809,Thai: Koh Kong
26810,Siam Nokor
26810,Siam Trang
26810,Thai Norkor Raja
26810,Thai: Norkor Raja
26811,Korean Sign Language: Northern
26811,Korean Sign Language: North Korean variety
26811,North Korean variety
26812,Ahiska
26812,Meskhetian Turkish
26812,Turkish: Meskhetian
26813,"Katu, Western: Dak Kang"
26814,"Katu, Western: Kantu"
26815,"Katu, Western: Triw"
26816,Lahu Phu
26816,Lahu Phung
26816,Lahu: White
26816,Lahu: White Lahu
26817,"Katang, Northern: Katang Phin"
26818,Kriang: Tha Taeng
26818,Nghe: Tha Taeng
26828,Tarifit: Ayt Aamart
26829,Tarifit: Ayt Buyahyi
26830,Tarifit: Ayt Ittef
26831,Tarifit: Ayt Saaid
26832,Tarifit: Ayt Settut
26833,Tarifit: Ayt Tamsaman
26834,Tarifit: Ayt Tfarsit
26835,Tarifit: Ayt Tuzin
26836,Tarifit: Ayt Urishesh
26837,Tarifit: Ayt Waryaghar
26838,Tarifit: Ibeqquyen
26839,Tarifit: Icebdanen
26840,Tarifit: Igzennayen
26841,Tarifit: Iqeraayen
26850,Senhaja Berber: Tagsut
26850,Taghzut
26851,Malagasy: Vakinankaritra
26852,Malagasy: Zafimaniry
26856,"Chin, Rungtu: Northern"
26856,Northern Rungtu
26858,Central Rungtu
26858,"Chin, Rungtu: Central"
26859,"Chin, Rungtu: Southern"
26859,Southern Rungtu
26862,"Romani, Balkan: Prilep"
26863,Eastern Koromfé
26863,Koromfé: Eastern
26864,Koromfé: Western
26864,Western Koromfe
26865,Djenne Chiini
26865,"Songhay, Koyra Chiini: Djenne"
26865,"Songhay, Koyra Chiini: Djenne Chiini"
26866,Koyra Chiini
26866,"Songhay, Koyra Chiini: Koyra"
26866,"Songhay, Koyra Chiini: Koyra Chiini"
26872,Birgo
26872,Biriko
26872,Brigokan
26872,"Maninkakan, Kita: Biriko"
26876,"Songhay, Koyraboro Senni: Fulan Kirya"
26877,"Songhay, Koyraboro Senni: Gao"
26892,Kogoro: Diema
26893,Kogoro: Guissimbine
26894,Kogoro: Jumara
26895,Kogoro: Mogola
26896,Kogoro: Sebekoro
26897,Kogoro: Sefeto
26899,Jalunga: Fontofa
26903,"Romani, Carpathian: Bergitka"
26905,Sonsorol: Merir
26906,Kinyarwanda: Gitwa
26907,"Romani, Vlax: Arli"
26910,"Romani, Vlax: Slovak Bougesti"
26911,Turkmen: Cawdur
26912,"Chinese, Xiang: Yong-Quan"
26913,"Chinese, Xiang: Hengzhou"
26916,Lisu: Dechang
26916,Lisu: Ninglang
26916,Ninglang Lisu
26918,Eastern Lipo
26918,Lipo: Eastern
26920,Laomian: Laopin
26921,Laomian: Lanmeng
26922,Baoan
26922,Nianduhu
26922,Tu: Niandhu
26923,Tu: Wutun
26924,Kim Mun: Dao Ho
26925,Manchu: Jing
26926,Manchu: Lalin
26927,Manchu: Bala
26929,"Chinese, Min Bei: Northwestern"
26929,Northwestern Min Bei
26930,"Chinese, Min Nan: Gandongbei"
26930,Northeastern Jiangxi
26931,Eastern Namuyi
26931,Namuyi: Eastern
26932,Namuyi: Western
26932,Western Namuyi
26934,"Kham, Eastern Parbate: Nishel"
26934,"Kham, Eastern Parbate: Nishel Kham"
26935,Asela Veleta
26935,Dano: Upper Asaro
26936,Nama
26936,Nambo: Namna
26937,Chehek
26937,Khehek: Drehet
26939,"Songhay, Humburi Senni: Hombori"
26942,Kogoro: Kamiko
26943,Hpon: North
26943,North Hpon
26944,Hpon: South
26944,South Hpon
26945,"Karen, Paku: Bawgali"
26946,"Karen, Paku: Kyauk Gyi"
26947,"Karen, Paku: Mawchi"
26948,"Karen, Paku: Shwe Kyin"
26951,"Naga, Makuri: Arale"
26956,Lu: Muang Yong
26957,"Naga, Khiamniungan: Ponso"
26958,"Naga, Khiamniungan: Thang"
26959,"Naga, Khiamniungan: Wolam"
26962,Dawei
26962,"Karen, Sgaw: Southern"
26962,Southern dialect of Western Kayah
26962,"Southern Karen, Sgaw"
26963,"Karen, Sgaw: Northern"
26964,Kayaw: Lower
26964,Lower Kayaw
26965,Kayaw: Upper
26965,Upper Kayaw
26969,Yukpa: Atapshi
26970,Yukpa: Irapa
26971,Yukpa: Macoita
26972,Yukpa: Pariri
26973,Yukpa: Wasama
26974,Yukpa: Yikta
26977,Giau: Tu-Di
26978,Maleng: Dan Hoa
26988,Ivbie North-Okpela-Arhe: Okpela
26988,Ukpilla
26990,"Mixtec, Alcozauca: Zoyatlan"
26990,Mixteco de Zoyatlan
26990,Mixteco: Zoyatlan de Juarez
26990,Mixtec: San Vicente Zoyatlan
26990,Mixtec: Zoyatlan
26994,Bommala
26994,Telugu: Tholu Bommalata
26995,Kannada: Myala Marathi
26995,Mayalamaratian
26996,Dommara
26996,Kannada: Dommary
26997,Kannada: Kacha
26997,khacha
26998,Kannada: Koungaru
26999,Kannada: Thakilika
26999,Thakali
27005,Salawati: Tepin
27005,Tipin
27006,"Tarahumara , Central: Samachique"
27006,Tarahumara: de Cumbres
27006,Tarahumara: Samachique
27011,"Chinese, Min Nan: Datian"
27014,Naxi: Lapao
27017,Oroqen: Birarchen
27018,Oroqen: Kumarchen
27019,Oroqen: Selpechen
27020,Northern Pa-Hng
27020,Pa-Hng: Northern
27021,Pa-Hng: Southern
27021,Southern Pa-Hng
27022,"Pumi, Southern: Niuwozi"
27023,"Wa, Paaruk: Aishuai"
27024,"Wa, Paaruk: Alwa"
27025,"Wa, Paaruk: Banhong"
27026,"Wa, Paaruk: Dazhai"
27031,Ten: Hedong
27032,Ten: Hexi
27033,Ten: Huishui
27034,Tai Hongjin: Lushi
27035,Tai Hongjin: Maguan
27036,Tai Hongjin: Yongwu
27041,"Uzbek, Northern: Samarkand"
27042,"Uzbek, Northern: Tashkent"
27043,"Chinese, Wu: Shang-Li"
27049,Wasa Nasu: Dafang
27051,Eastern Yi
27051,Eshan Nasu
27051,"Nisu, Northern: Nasu"
27052,"Nisu, Northern: Nisu"
27052,Xinping Nisu
27060,Moji: Luchaichong
27070,Phuza: Dabaqi
27072,Northern Sani
27072,Sani: Northern
27073,Sani: Southern
27073,Southern Sani
27074,"Nasu, Wumeng: Hen-Ke Yi"
27075,"Nasu, Wumeng: Hezhang Yi"
27076,"Nasu, Wumeng: Weining Yi"
27082,Kalmyk-Oirat: Dörböt
27082,Kalmyk-Oirat: Durbet
27083,Taara: Tawara-Chioco
27084,Taara: Tawara-Daque
27085,Makhuwa: Emwaja
27086,Yao: Chikonono
27088,Tunduru Yao
27088,Yao: Tunduru
27088,Yao: Tunduru Yao
27089,Central Herero
27089,Herero: Central
27090,Hai||om: ‡Akhoe
27095,Nyalayu: Arama
27096,Nyalayu: Tiari-Balade
27097,Iquito: Pintuyacu
27099,"Quechua, Chachapoyas: Llakwash Chachapoyas"
27102,"Quechua, Cajamarca: Western"
27102,Western Cajamarca
27103,"Quechua, Eastern Apurímac: Abancay"
27104,"Quechua, Eastern Apurímac: Antabamba"
27105,"Quechua, Eastern Apurímac: Cotabambas"
27106,Cailloma Quechua
27106,"Quechua, Puno: Cailloma"
27108,Eastern Cajamarca
27108,"Quechua, Cajamarca: Eastern"
27113,"Romani, Vlax: Gabor"
27115,"Romani, Vlax: Vallachian"
27116,"Romani, Vlax: Oltenian Ursari"
27117,Serbian: Prizren-Timok
27118,Kosovar Sign Language
27118,KosSL
27118,Serbian Sign Language: Kosovar
27118,Slovenian Sign Language: Kosovar
27119,Natugu: Londai
27120,Natugu: Malo
27123,"Luri, Northern: Andimeshki"
27124,"Luri, Northern: Borujerdi"
27125,"Luri, Northern: Cagani"
27126,"Luri, Northern: Khorramabadi"
27127,"Luri, Northern: Mahali"
27127,Rural Mahali
27128,"Luri, Northern: Nahavandi"
27130,"Luri, Northern: Solasi"
27134,Lari: Bastaki
27136,Lari: Evazi
27138,Lari: Gerashi
27139,Lari: Khonji
27141,"Lori, Southern: Boyerahmadi"
27142,"Lori, Southern: Kohgiluyeh"
27143,"Lori, Southern: Shuli"
27145,Mandaic: Khorramshahr
27146,Mazandarani: Gorgani
27147,Nayini: Anarak
27148,Nayini: Khuri
27150,"Persian, Iranian: Bandari"
27156,"Persian, Iranian: Tehrani"
27157,"Persian, Iranian: Yazdi"
27158,"Romani, Balkan: Romano"
27159,Sangisari: Shahmirzadi
27160,Sorkhei: Aftari
27161,Takestani: Kharaqan
27163,Central Lambya
27163,Lambya: Central
27164,Emihavani
27164,"Lomwe, Malawi: Mihavane"
27164,Muhavane
27166,Ndali: Sukwa
27167,"Sena, Malawi: Chimanganja"
27168,Bwe-Kayaw
27168,Kayaw: Bwe-Kayawr
27169,Yintale: Bawlake
27170,Yintale: Wa Awng
27171,Kawyaw: Doloso
27173,Kawyaw: Tawkhu
27174,"Kayah, Western: Chi Kwe"
27175,"Kayah, Western: Dawnnyjekhu"
27176,"Kayah, Western: Dawtama"
27177,"Kayah, Western: Northern"
27177,Northern dialect of Western Kayah
27178,"Kayah, Western: Sounglog"
27179,"Kayah, Western: Southern"
27179,Southern dialect of Western Kayah
27180,"Kayah, Western: Wan Cheh"
27182,Moken: Niawi
27183,Burmese: Yangon
27183,Yangon Burmese
27184,"Naga, Konyak: Lonwa"
27187,Kiche: Totonicapán
27190,Zapoteco de San Miguel Albarradas
27190,"Zapotec, San Miguel Albarradas"
27197,Lopit: Lolongo
27200,Ife: Tschetti
27203,Taiwan Sign Language: Kaohsiung
27204,Kahabu
27204,Kakabu
27204,Kulon-Pazeh: Kaxabu
27204,Pazeh: Kaxabu
27205,"Armenia, Western: Crimea"
27205,Krim
27207,Neverver: Mindu
27208,Neverver: Wuli
27209,Lakon: Qatareu
27210,Lakon: Togla
27211,Lakon: Vure
27216,Mwotlap: Dagmel
27228,Vao: Fooa
27230,Kunda-Nsenga
27230,Nsenga: Kunda
27230,Nsenga: Kunda-Nsenga
27231,Romansch: Sursilvan
27231,Vorderrhein
27233,Anufo: Tchassi
27234,Ngangam: Nkombom
27235,Kabye: Lama: Tissi-Catchagata
27235,Tissi-Catchagata
27236,Kabye: Lama: Lama-Tissi-Po
27236,Lama-Tissi-Po
27238,Kabye: Serika
27239,Dompago: Kemerida
27244,Kuvi: Jatapu
27245,Hajong: Bangladesh
27245,Hazong
27245,Hažong
27246,Fijian: Muslim
27247,Zapoteco de San Francisco Yovego
27247,Zapotec: San Francisco Yovego
27251,Afrikaans: Kaaps
27251,Afrikaaps
27251,Cape Flats Vernacular
27251,Capey
27251,Kaaps
27251,Kombuistaal
27251,Moesliem-Afrikaans
27251,West Cape Afrikaans
27261,Mixteco de San Pedro El Alto
27261,"Mixtec, San Juan Teita: San Juan El Alto"
27261,"Mixtec, San Pedro El Alto"
27261,San Pedro El Alto Mixtec
27262,Mixe de Ixcuintepec
27262,Mixe: Ixcuintepec
27268,Mixteco de Yosoyua
27268,Mixteco: Santa Cruz Yosoyua
27268,Mixteco: Yosoyua
27268,Mixtec: Yosoyua
27268,Mixtexco: Santa Maria Yosoyua
27269,Veneciana Mexicana
27269,"Venetian, Mexico"
27269,Venetian: Mexico
27284,Kamayo: Gilyon
27284,Kamayo: Guinilayon
27285,"Manobo, Ata: Mahintalunan"
27286,Molbog: Panimusan
27287,Itneg-Kankanaey
27287,"Itneg, Maeng: Itneg-Kankanaey"
27287,"Itneg, Maeng: Kankanaey"
27287,"Itneg, Maeng: Maeng Aplaya"
27289,"Kurdi, Kurmanji: Ezdiki"
27289,"Kurdi, Kurmanji: Êzdîkî"
27289,"Kurmanji, Êzdîkî"
27289,Kurmanji: Êzdîkî
27289,Shingali
27289,Yezidi
27312,Chalcatango
27312,Mixteco de Chalcatongo
27312,"Mixtec, San Miguel El Grande: Chalcatongo"
27315,Chinanteco de San Mateo Yetla
27315,"Chinantec, San Mateo Yetla"
27315,Chinantec: San Mateo Yetla
27316,Aringa: Aliba
27317,Kakwa: Reli
27318,Girama
27318,Kakwa: Gimara
27321,"Mixtec, Ocotepec de San Miguel del Progreso"
27321,"Mixtec, Ocotepec: San Miguel del Progreso"
27321,Mixteco de San Miguel del Progreso
27324,ǂ'Amkhoe: Sasi
27326,Tswana: Kwena
27327,Tswana: Ngwaketse
27328,Kgalagadi: Kgalagadi
27329,Zapoteco: Yetzecobi
27330,"Mixe, North Central: Yacochi"
27331,Chinanteco de San Esteban Tectitlán
27331,"Chinantec, Tectitlan: San Esteban"
27331,San Esteban Tectitlán
27341,Okolie: Lorwama
27342,Okolie: Ketebo
27418,Salawati: Rajau
27423,Konzo: Rusongora
27423,Lusongora
27424,Konzo: Runyabindi
27426,Tooro: Rutuku
27426,Tuku
27427,Lubutoku
27427,Vanuma
27432,Kochila Tharu
27432,"Tharu, Mid-Eastern: Kochila"
27432,"Tharu, Mid-Eastern: Kochila Tharu"
27435,Bauchi: Asamburu
27436,Awaya
27436,Bauchi: Rubu
27436,Tu-rubo
27436,Tu-rubu
27436,Vuwaya
27437,Bauchi: Guda
27437,Vwinyi
27438,Kamuku: Kwacika
27438,Tukwacika
27439,Kamuku: Rogo
27439,toRogo
27439,ToRogo
27439,Ucanja Kamuku
27440,Kirya-Konzel: Konzel
27440,Konzә̀l
27440,mya Konzә̀l
27441,Kakirya
27441,Kirya-Konzel: Kirya
27442,Belu
27442,Felawa
27442,Gyazzi: Fyalu
27442,pelu
27442,Pelu
27442,Pyaalu
27443,Igbo: Ghudavan
27448,Kakumo
27448,Ukaan: Ekakumo
27449,Ukaan: Ishe
27456,Mada: Akwanga
27456,Mada: Akwanga [Nigeria]
27457,Mada: Ancho
27457,Mada: Ancho [Nigeria]
27458,Mada: Anjagwa
27458,Mada: Anjagwa [Nigeria]
27459,Mada: Buhar
27459,Mada: Buhar [Nigeria]
27460,Mada: Gbugyar
27460,Mada: Gbugyar [Nigeria]
27461,Mada: Rija
27461,Mada: Rija [Nigeria]
27462,Mada: Ungwar Zaria
27462,Mada: Ungwar Zaria [Nigeria]
27464,Miship: Jibaam
27465,Miship: Longmaar
27467,Iguta: Anabor
27468,Iguta: Anagohom
27469,Iguta: Andigwong
27470,Iguta: Andirigizah
27471,Iguta: Andoho
27471,Zangam
27472,Ninzo: Amar Randa
27475,Mwaghavul: Takas
27475,Toos
27481,Kata Kolok: Yogyakarta
27482,Kata Kolok: Jakarta
27483,Ili'uun: Dadu'a
27484,Indonesian Sign Language: Jakarta
27484,Jakarta Sign Language
27484,JakSL
27485,Dla: Menggwa Dla
27487,Kurudu: Kaipuri
27488,Kelabit: Pa' Mada
27495,Kamang: Lowland
27495,Lowland Kamang
27496,Kamang: Upland
27496,Upland Kamang
27498,Kamang: Western
27498,Western Kamang
27499,Mori Atas: Molio'a
27500,Dotyali: Khas
27500,Khas Doteli
27502,Kaxuiana: Kahyana
27503,Pakaásnovos: Wari'-Oro At
27504,Pakaásnovos: Wari'-Oro Eo
27505,Pakaásnovos: Wari'-Oro Jowin
27506,Pakaásnovos: Wari'-Oro Kao Oro Aje
27507,Pakaásnovos: Wari'-Oro Mon
27508,Pakaásnovos: Wari'-Oro Nao
27509,Pakaásnovos: Wari'-Oro Waram
27510,Pakaásnovos: Wari'-Oro Waram Xijen
27511,Nomaande: Nonyambaye
27512,Nomaande: Nuceku
27513,Kwakum: Mbeten
27514,Micmac: Listuguj
27515,Northern Straits Salish: T'Souke
27515,"Salish, Straits: T'Souke"
27516,Chichonyi-Chidzihana-Chikauma: Kauma
27516,Chikauma
27517,Marakwet: Cherang'any
27518,Borana: Ajuran
27519,Ilocano: Cagayan
27520,Mada: Akiza
27521,Mada: Amar Tita
27522,Mada: Ancha
27523,Mada: Fadan Wate
27524,Kham: Maikoti
27524,Western Parbate Kham: Maikoti
27526,"Bikol, Buhi'non: San Vicente"
27531,"Bikol, Buhi'non: Tambo'"
27535,Bayot: Kugere
27536,LaaLaa: Yendane-Terokh
27537,LaaLaa: Yung
27539,Bru Khong Chiam
27539,"Bru, Western: Woen Buek"
27539,Bru Woen Buek
27539,Bru Wyn Buek
27540,Bru Khok Sa-at
27540,Bru Sakon Nakhorn
27540,"Bru, Western: Khok Sa-at"
27541,Bisu: Dakao
27542,Bisu: Huai-Pa
27542,Huaipa
27576,Kalispel-Pend d'Oreille: Pend d'Oreille
27577,Kalispel-Pend d'Oreille: Kalispel
27578,Kalispel-Pend d'Oreille: Bitterroot Salish
27579,Kalispel-Pend d'Oreille: Flathead
27580,Deg Xinag: Yukon
27581,Deg Xinag: Kuskokwim
27582,Navajo Sign Language
27582,Plains Indian Sign Language: Navajo
27583,Español neomexicano
27583,New Mexican Spanish
27583,Novomexicano
27583,Spanish: New Mexican
27583,Spanish: New Mexican Spanish
27584,Bongtai
27584,Butay
27584,Hteinpa
27584,"Naga, Tangshang: Bote"
27584,Nokpa
27584,Nukpa
27585,Kumga
27585,"Naga, Tangshang: Kumka"
27587,Eastern dialect of S'gaw Karen
27587,"Karen, Sgaw: Eastern"
27587,Pa'an
27588,"Naga, Tangshang: Hokuq"
27589,"Naga, Tangshang: Henchin"
27589,Sanching
27589,Shangchein
27590,"Naga, Tangshang: Lama"
27591,Gaman
27591,Haqman
27591,"Naga, Tangshang: Haman"
27592,"Naga: Kaishan, Chamkok"
27592,Tamko
27592,Thamkok
27593,Galawn
27593,Galun
27593,Lawnyung
27593,"Naga, Tangshang: Lonyung"
27594,"Naga, Tangshang: Yangno"
27595,Kochong
27595,"Naga, Tangshang: Gawkchung"
27596,Lakai
27596,Lanchein
27596,"Naga, Tangshang: Lakki"
27597,Dongai
27597,Donghee
27597,Dongi
27597,"Naga, Tangshang: Jongi"
27598,Maimong
27598,"Naga, Tangshang: Ngaimong"
27598,Ngaimau
27599,Chumnyu
27599,Chumsa
27599,Gachung
27599,Haqchum
27599,"Naga, Tangsa: Hachum"
27600,"Naga, Tangsa: Ranchi"
27600,Rangchein
27601,Kawlum
27601,"Naga, Tangsa: Kotlum"
27602,"Naga, Tangsa: Nahen"
27602,Nahim
27602,Nahin
27603,"Naga, Tangshang: Ringkhu"
27603,Rangkhu
27605,Kaisan
27605,"Naga, Tangsa: Kaisan"
27605,"Naga, Tangshang: Kaishan"
27606,Lulum
27606,"Naga, Tangshang: Riha"
27607,"Naga, Tangshang: Shangti"
27607,Shangthi
